"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/14/2022","AQS","420070014","27","8.2","ug/m3 LC","46","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/15/2022","AQS","420070014","27","2.6","ug/m3 LC","14","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/16/2022","AQS","420070014","27","7.4","ug/m3 LC","41","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/17/2022","AQS","420070014","27","6.4","ug/m3 LC","36","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/18/2022","AQS","420070014","27","7.1","ug/m3 LC","39","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/19/2022","AQS","420070014","27","9.3","ug/m3 LC","51","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/20/2022","AQS","420070014","27","14","ug/m3 LC","60","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/21/2022","AQS","420070014","27","22.2","ug/m3 LC","75","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/22/2022","AQS","420070014","27","9.8","ug/m3 LC","52","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/23/2022","AQS","420070014","27","6.3","ug/m3 LC","35","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/24/2022","AQS","420070014","27","6.1","ug/m3 LC","34","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/25/2022","AQS","420070014","27","4.7","ug/m3 LC","26","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/26/2022","AQS","420070014","27","6.2","ug/m3 LC","34","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/27/2022","AQS","420070014","27","9.3","ug/m3 LC","51","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/28/2022","AQS","420070014","27","13.9","ug/m3 LC","60","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/29/2022","AQS","420070014","27","15.1","ug/m3 LC","62","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/30/2022","AQS","420070014","27","14.3","ug/m3 LC","61","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"12/31/2022","AQS","420070014","27","10.5","ug/m3 LC","54","Beaver Falls","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/01/2022","AQS","420510524","7","4.9","ug/m3 LC","27","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/02/2022","AQS","420510524","7","3.6","ug/m3 LC","20","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/03/2022","AQS","420510524","7","5.5","ug/m3 LC","31","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/04/2022","AQS","420510524","7","6.8","ug/m3 LC","38","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/05/2022","AQS","420510524","7","4.7","ug/m3 LC","26","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/06/2022","AQS","420510524","7","8","ug/m3 LC","44","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/07/2022","AQS","420510524","7","8.1","ug/m3 LC","45","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/08/2022","AQS","420510524","7","11","ug/m3 LC","55","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/09/2022","AQS","420510524","7","5.6","ug/m3 LC","31","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/10/2022","AQS","420510524","7","5.5","ug/m3 LC","31","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/11/2022","AQS","420510524","7","6.8","ug/m3 LC","38","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/12/2022","AQS","420510524","7","4.9","ug/m3 LC","27","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/13/2022","AQS","420510524","7","7.3","ug/m3 LC","41","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/14/2022","AQS","420510524","7","15.5","ug/m3 LC","63","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/15/2022","AQS","420510524","7","7.5","ug/m3 LC","42","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/16/2022","AQS","420510524","7","8.6","ug/m3 LC","48","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/17/2022","AQS","420510524","7","8.7","ug/m3 LC","48","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/18/2022","AQS","420510524","7","10.2","ug/m3 LC","53","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/19/2022","AQS","420510524","7","6.2","ug/m3 LC","34","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/20/2022","AQS","420510524","7","6.9","ug/m3 LC","38","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/21/2022","AQS","420510524","7","7.1","ug/m3 LC","39","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/22/2022","AQS","420510524","7","12.4","ug/m3 LC","57","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/23/2022","AQS","420510524","7","8.9","ug/m3 LC","49","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/24/2022","AQS","420510524","7","7.8","ug/m3 LC","43","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/25/2022","AQS","420510524","7","10","ug/m3 LC","53","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/26/2022","AQS","420510524","7","16.2","ug/m3 LC","64","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/27/2022","AQS","420510524","7","14","ug/m3 LC","60","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/28/2022","AQS","420510524","7","11.2","ug/m3 LC","55","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/29/2022","AQS","420510524","7","7.4","ug/m3 LC","41","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/30/2022","AQS","420510524","7","10.7","ug/m3 LC","54","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"01/31/2022","AQS","420510524","7","20.3","ug/m3 LC","72","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/01/2022","AQS","420510524","7","16.1","ug/m3 LC","64","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/02/2022","AQS","420510524","7","12.9","ug/m3 LC","58","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/03/2022","AQS","420510524","7","5.1","ug/m3 LC","28","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/04/2022","AQS","420510524","7","4.3","ug/m3 LC","24","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/05/2022","AQS","420510524","7","10","ug/m3 LC","53","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/06/2022","AQS","420510524","7","13.1","ug/m3 LC","58","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/07/2022","AQS","420510524","7","9.7","ug/m3 LC","52","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/08/2022","AQS","420510524","7","11.9","ug/m3 LC","56","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/09/2022","AQS","420510524","7","4.3","ug/m3 LC","24","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/10/2022","AQS","420510524","7","3.9","ug/m3 LC","22","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/11/2022","AQS","420510524","7","6.2","ug/m3 LC","34","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/12/2022","AQS","420510524","7","5.5","ug/m3 LC","31","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/13/2022","AQS","420510524","7","8.9","ug/m3 LC","49","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/14/2022","AQS","420510524","7","10.7","ug/m3 LC","54","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/15/2022","AQS","420510524","7","12.9","ug/m3 LC","58","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/16/2022","AQS","420510524","7","9.4","ug/m3 LC","52","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/17/2022","AQS","420510524","7","6.4","ug/m3 LC","36","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/19/2022","AQS","420510524","7","5.4","ug/m3 LC","30","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/20/2022","AQS","420510524","7","5","ug/m3 LC","28","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/21/2022","AQS","420510524","7","5.7","ug/m3 LC","32","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/22/2022","AQS","420510524","7","5.9","ug/m3 LC","33","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/23/2022","AQS","420510524","7","10.6","ug/m3 LC","54","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/24/2022","AQS","420510524","7","8.4","ug/m3 LC","47","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/25/2022","AQS","420510524","7","4.9","ug/m3 LC","27","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/26/2022","AQS","420510524","7","8.6","ug/m3 LC","48","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/27/2022","AQS","420510524","7","9.6","ug/m3 LC","52","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"02/28/2022","AQS","420510524","7","11.3","ug/m3 LC","55","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/01/2022","AQS","420510524","7","7.1","ug/m3 LC","39","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/02/2022","AQS","420510524","7","8","ug/m3 LC","44","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/03/2022","AQS","420510524","7","4.8","ug/m3 LC","27","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/04/2022","AQS","420510524","7","5.2","ug/m3 LC","29","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/05/2022","AQS","420510524","7","15.3","ug/m3 LC","63","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/06/2022","AQS","420510524","7","20","ug/m3 LC","71","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/07/2022","AQS","420510524","7","5.7","ug/m3 LC","32","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/08/2022","AQS","420510524","7","4.6","ug/m3 LC","26","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/09/2022","AQS","420510524","7","9.4","ug/m3 LC","52","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/10/2022","AQS","420510524","7","10.1","ug/m3 LC","53","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/11/2022","AQS","420510524","7","9.1","ug/m3 LC","51","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/12/2022","AQS","420510524","7","5.2","ug/m3 LC","29","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/13/2022","AQS","420510524","7","5.3","ug/m3 LC","29","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/14/2022","AQS","420510524","7","4.3","ug/m3 LC","24","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/15/2022","AQS","420510524","7","5.7","ug/m3 LC","32","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/16/2022","AQS","420510524","7","7.6","ug/m3 LC","42","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/17/2022","AQS","420510524","7","10.2","ug/m3 LC","53","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/18/2022","AQS","420510524","7","8.7","ug/m3 LC","48","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/19/2022","AQS","420510524","7","5.2","ug/m3 LC","29","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/20/2022","AQS","420510524","7","2.5","ug/m3 LC","14","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/21/2022","AQS","420510524","7","5.4","ug/m3 LC","30","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/22/2022","AQS","420510524","7","7.9","ug/m3 LC","44","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/23/2022","AQS","420510524","7","6.3","ug/m3 LC","35","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/24/2022","AQS","420510524","7","4.4","ug/m3 LC","24","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/25/2022","AQS","420510524","7","5.2","ug/m3 LC","29","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/26/2022","AQS","420510524","7","3.3","ug/m3 LC","18","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/27/2022","AQS","420510524","7","3.4","ug/m3 LC","19","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/28/2022","AQS","420510524","7","3.9","ug/m3 LC","22","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/29/2022","AQS","420510524","7","6","ug/m3 LC","33","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/30/2022","AQS","420510524","7","9.4","ug/m3 LC","52","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"03/31/2022","AQS","420510524","7","10.5","ug/m3 LC","54","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
"04/01/2022","AQS","420510524","7","3.3","ug/m3 LC","18","Uniontown","1","100.0000","88101","PM2.5 - Local Conditions","236","Teledyne T640 at 5.0 LPM","38300","Pittsburgh, PA","42","Pennsylvania","051","Fayette","39.917663","-79.805499"
